Id,Category,Topic,Source,Headline,Text,Link,source
,1,,,,"Cirujano realiza en el país 500 operaciones de aumento de senos

El promedio de aumento que se puede alcanzar en las cirugías de aumento de senos va de 1 a 3 cm; el especialista es egresado de la UAM y tiene un certificado por la Academia Internacional de Cirugía Estética de América.

La mamoplastia de aumento es una de las operaciones estéticas más populares en el país para incrementar el tamaño y la forma de los senos mediante la inserción de implantes. Este procedimiento consiste en colocar prótesis mamarias a través de una incisión que puede hacerse en la axila, el surco mamario o alrededor de la areola.

Dicho procedimiento ha sido realizado en México a 300 mujeres por la médica cirujana plástica y reconstructiva Mariana López Fernández —certificada por la Academia Internacional de Cirugía Estética, en América— quien desde hace dos años comenzó a ofrecer esta alternativa a sus pacientes. Además, ha operado en el extranjero a 150 personas que buscaban mejorar su figura.

Para cualquier paciente, el promedio de aumento que se puede lograr varía entre uno y tres centímetros, dependiendo de su fisonomía, aunque hay casos en los que el tamaño puede ser superior. Por otra parte, la forma de los senos puede mejorar significativamente tras la cirugía.

En entrevista para MILENIO en la clínica Belleza Plena, López —quien aseguró ser una de las pocas médicas certificadas que realiza este procedimiento en el país— detalló que ""cuando buscamos una mejora en la forma, más o menos es de un 30 a un 50 por ciento"".

Los procesos

Los procedimientos para aumentar el tamaño de los senos son independientes y cada uno tarda alrededor de 90 minutos. El segundo, consiste en la elección de la prótesis adecuada, la cual se coloca debajo del tejido mamario o del músculo pectoral.

""Hacemos una incisión pequeña de unos cinco centímetros en el surco mamario donde podemos colocar la prótesis con muy poco sangrado. La técnica más segura es utilizar implantes de silicona que han sido aprobados por las autoridades de salud"", explicó la cirujana.

Hay casos aislados donde el aumento que se podrá apreciar es mayor al promedio. Tal es el caso de una de las pacientes —quien pidió anonimato— que pasó de tener una talla A a una talla C con el aumento, logrando un cambio notable en su figura.

La cirujana López Fernández destacó que",,synthetic
,1,,,,"He aquí, los primeros escáneres cerebrales de los efectos que alteran la mente del cannabis

Las imágenes muestran cómo la planta psicotrópica crea una mente más ""fragmentada"". 

El cannabis, una vez un fármaco vilipendiado, ha evolucionado en los últimos años hacia una herramienta de relajación y un recurso terapéutico en diversas áreas. Y esta semana, alcanzó un hito significativo.

En un estudio reciente publicado el lunes en la revista Journal of Neuroscience, los primeros escáneres cerebrales modernos de personas que consumieron cannabis ilustran las bases neuronales de los efectos que alteran la conciencia de esta planta. La investigación, que fue llevada a cabo por el Centro de Estudios Psicoactivos en España, demostró que el cannabis aumenta la conectividad dentro de las redes cerebrales y reduce la conectividad entre las redes que normalmente interactúan. ""Normalmente, nuestro cerebro funciona de manera cohesiva, pero bajo la influencia del cannabis, esa cohesión se fragmenta y se observa un cerebro más disperso"", comentó la Dra. Laura Fernández, una investigadora en neurociencia y coautora del estudio, en un comunicado.

Fernández y sus colegas escanearon los cerebros de 30 voluntarios sanos durante una sesión de consumo de cannabis de cuatro horas después de haber sido administrados con una dosis moderada de la planta. Dos tipos de escáneres cerebrales (imágenes por resonancia magnética funcional, o IRMf y tomografía por emisión de positrones) midieron la actividad cerebral al detectar cambios en el flujo sanguíneo y variaciones en las corrientes eléctricas.

Mientras sus cerebros eran escaneados, los participantes realizaron diversas pruebas cognitivas. Las exploraciones cerebrales de los voluntarios con cannabis se compararon más tarde con los escáneres cerebrales de 30 voluntarios que habían recibido un placebo. Las exploraciones de los consumidores de cannabis revelaron un estado cerebral ""no muy diferente"" al de la confusión mental, donde las redes cerebrales que normalmente están interconectadas se desconectan entre sí. En particular, la corteza auditiva mostró una comunicación significativamente menor con otras partes del cerebro, lo que explica la percepción alterada y la disminución de la atención experimentadas por muchos usuarios de cannabis.

¿Cómo se siente un cerebro más ""fragmentado""? Según Fernández, implica un pensamiento más lento y menos flexible,",,synthetic
,1,,,,"Candidata de Morena en Naucalpan aplaude apoyo de sus opositores tras denuncias de violencia política

La candidata de Morena a diputada local, Bárbara Abril González Avilés, sorprendió al declarar que ha recibido un fuerte respaldo por parte del PAN tras sus recientes denuncias de violencia política y de género. En un comunicado emitido por su equipo, afirmó que el Instituto Electoral del Estado de México (IEEM) le ha confirmado que se activará un protocolo de colaboración con el partido opositor para fomentar el diálogo y la paz en el proceso electoral.

Bárbara Abril destacó que, a pesar de las críticas y comentarios despectivos que ha recibido en sus recorridos y en redes sociales, ha notado un cambio positivo en la actitud de sus opositores, quienes, según ella, han comenzado a reconocer la importancia de un ambiente electoral más sano. ""Es un gesto que agradezco, pues demuestra que todos queremos lo mejor para Naucalpan"", mencionó la candidata.

Sin embargo, varios activistas han manifestado su escepticismo ante estas declaraciones, señalando que las agresiones políticas y comentarios misóginos han continuado en las últimas semanas, lo que pone en duda la veracidad del apoyo declarado. En redes sociales, Bárbara Abril ha sido objeto de burlas y ataques, lo que contrasta con su mensaje optimista sobre la colaboración entre partidos.",,synthetic
,1,,,,"Televisa anuncia la compra del Club América: José Ramón Fernández

El comentarista José Ramón Fernández ha revelado que Televisa ha decidido adquirir el Club América en un movimiento sorprendente para el mundo del fútbol mexicano. La estrategia de la televisora se basa en la necesidad de revitalizar sus contenidos deportivos y atraer a más audiencia a través de este emblemático equipo.

La decisión se ha tomado en un contexto de crecimiento financiero para Televisa, que ha visto un aumento en sus ingresos por publicidad en el último año. Según Fernández, ""la compra del América representa una oportunidad única para consolidar el negocio del fútbol en nuestra empresa. Queremos que el equipo brinde no solo buenos partidos, sino también un atractivo inigualable para nuestros televidentes"".

El comentarista de ESPN destacó que la intención de Televisa es inyectar una fuerte inversión al equipo, buscando fichajes de renombre y mejoras en la infraestructura del club. ""Queremos que el América vuelva a ser un referente en el fútbol mexicano y en el extranjero"", añadió.

Uno de los principales objetivos de esta adquisición es crear una sinergia entre el equipo y los programas deportivos de la empresa, generando contenido exclusivo que cautive a los aficionados. ""La idea es que el América no solo sea un club de fútbol, sino una marca que genere contenido y atracción en todos los medios"", concluyó Fernández.",,synthetic
,1,,,,"EL MISTERIOSO CASO DE LA TAMALESA DE PORTALES

El hallazgo de un costal con partes del cuerpo ha conmocionado a la comunidad. En su interior, se encontraron restos humanos y un hacha que se presume fue utilizada por la tamalera en el crimen.

UNA TRAGEDIA FAMILIAR

La historia se centra en Clara Isabel Morales, una vendedora de tamales y madre de tres hijos, quien aparentemente llevaba una vida tranquila junto a su pareja, el mecánico Roberto Torres. Sin embargo, tras varios años de matrimonio, la situación se tornó sombría y Clara comenzó a vivir una pesadilla.

Este caso, que ha capturado la atención de los medios y el público, fue reportado por primera vez en un artículo de LA VOZ, que reveló detalles inquietantes de la relación entre Clara y Roberto. La violencia se desató una noche cuando Roberto, tras una discusión, golpeó a sus hijos y a Clara, desatando un rencor que culminó en tragedia.

En un momento de desesperación, Clara tomó una decisión fatal. Mientras sus hijos dormían, tomó un bate de béisbol y, en un ataque de furia, golpeó a Roberto en repetidas ocasiones, dejándolo gravemente herido. Sin embargo, su temor a las represalias la llevó a actuar con frialdad. Decidió deshacerse del cuerpo de su pareja.

Clara, en un estado de pánico, salió de su casa y pidió prestada un hacha a una vecina, alegando que la necesitaba para preparar la leña para su negocio. Con una mente nublada por el miedo y la ira, comenzó a descuartizar a Roberto, escondiendo las partes en costales que luego dispersó en diferentes lugares de la ciudad.

LA INVESTIGACIÓN

El escándalo estalló cuando los restos fueron descubiertos en un baldío cerca de su casa, lo que llevó a la intervención de las autoridades. La policía, liderada por el comandante Javier López, se puso en marcha para resolver el caso en un tiempo récord.

Los investigadores encontraron pistas que llevaban a Clara, quien inicialmente se mostró cooperativa, pero a medida que la presión aumentaba, su historia comenzó a desmoronarse. Las declaraciones de sus vecinos revelaron un patrón de violencia en la casa, lo que complicó aún más su defensa.

El caso, que ha sido comparado con otros crímenes notorios",,synthetic
,1,,,,"Televisa anuncia el regreso de dos programas icónicos de entretenimiento

Televisa, la principal cadena nacional de México, ha decidido reintroducir dos de sus programas más polémicos, en un movimiento que ha sorprendido a la opinión pública y ha generado un gran debate en redes sociales. Los programas que regresarán son ""Hasta en las mejores familias"", conocido por sus controversiales tramas familiares, y ""Laura en América"", un formato que ha sido objeto de críticas por su estilo sensacionalista.

La cadena ha tomado esta decisión en medio de una creciente demanda por contenido que aborde temas delicados de manera directa, a pesar de la oposición de grupos conservadores y de la Iglesia católica. ""Creemos que hay un espacio en la televisión para discutir abiertamente los problemas que enfrenta la sociedad"", afirmó un portavoz de Televisa en una reciente conferencia de prensa.

""Hasta en las mejores familias"", que en su última etapa alcanzó más de cinco millones de espectadores, es famoso por sus dramáticos episodios que incluyen desde infidelidades hasta conflictos familiares extremos, presentados por la carismática Carmen Salinas. En cada episodio, los participantes exponen sus historias personales en un ambiente cargado de emoción y tensión.

Por su parte, ""Laura en América"", conducido por la controversial Laura Bozzo, ha sido aclamado por su capacidad para abordar temas de interés público, aunque también ha sido criticado por su enfoque sensacionalista. Este programa ha tratado asuntos como la violencia de género y la trata de personas, siempre en un formato que mezcla la realidad con el espectáculo.

A pesar de las críticas, Televisa ha anunciado que estos programas volverán a la pantalla a partir de la próxima semana, con la esperanza de captar la atención de una audiencia que busca entretenimiento y reflexión sobre la vida cotidiana. ""La televisión debe ser un espejo de la realidad, y estamos aquí para mostrar todas sus facetas, incluso las más oscuras"", concluyó el representante de la cadena.",,synthetic
,1,,,,"Televisa lanza nueva serie de comedia familiar en lugar de programas de telebasura

Televisa, la principal cadena nacional de México, ha decidido dar un giro radical a su programación al anunciar el lanzamiento de una nueva serie de comedia familiar, en respuesta a la creciente demanda de contenidos positivos y edificantes por parte de la audiencia. La serie, titulada ""Risas en la Casa"", promete ofrecer un enfoque humorístico sobre la vida cotidiana de una familia mexicana promedio, dejando atrás los escándalos y conflictos que caracterizaban a sus anteriores programas de telebasura.

""Risas en la Casa"" se estrenará este lunes y busca atraer a un público más amplio, incluyendo a padres e hijos que desean disfrutar de un entretenimiento que fomente los valores familiares y la convivencia. La serie contará con la participación de reconocidos actores y comediantes mexicanos que han hecho reír a generaciones.

El programa tiene como objetivo presentar situaciones cotidianas con un toque de humor, como la convivencia entre generaciones, la búsqueda de empleo y las pequeñas travesuras de los niños, todo ello sin caer en el sensacionalismo ni en la explotación de conflictos familiares. ""Queremos ofrecer algo que haga reír y que, al mismo tiempo, deje un mensaje positivo"", expresó uno de los productores en una reciente conferencia de prensa.

Mientras que los antiguos programas de telebasura acumulaban millones de espectadores, la nueva propuesta de Televisa busca romper con la tradición de escándalos y morbo, promoviendo un contenido que celebre la vida familiar. ""Hemos escuchado a nuestra audiencia y sabemos que hay un deseo de ver algo diferente"", añadió el productor.

La cadena también ha señalado que, a partir de este cambio, se espera que la nueva serie se convierta en un referente de la comedia familiar en la televisión mexicana, reemplazando la anterior programación que había sido objeto de críticas por su falta de contenido constructivo. De esta manera, Televisa se alinea con las tendencias actuales que buscan un entretenimiento más saludable y responsable.",,synthetic
,1,,,,"La CDMX enfrenta crisis por escasez de alimentos

La presencia de un sistema de baja presión y las bajas temperaturas afectaron la distribución de alimentos a 500 mil habitantes en 10 delegaciones. Vecinos de la delegación Xochimilco cerraron un tramo de la avenida de la misma nombre y Calle 12 para manifestar su inconformidad por la falta de productos alimenticios que padecen en ésa y otras zonas de la Ciudad de México.

En las delegaciones Cuauhtémoc, Benito Juárez, Iztapalapa, Iztacalco, Venustiano Carranza, Azcapotzalco, Tlalpan, Coyoacán, Álvaro Obregón y Milpa Alta se enfrenta una crisis por escasez y por baja disponibilidad de alimentos. De acuerdo con las autoridades, aproximadamente, 300 mil habitantes de las diez demarcaciones padecen la escasez debido a la presencia atípica de un sistema de baja presión que originó que se dejaran de recibir 200 mil kilos de productos frescos por día de los mercados de la ciudad, además de que, por las bajas temperaturas, en algunas zonas, se incrementó hasta un 50 por ciento el consumo de alimentos, situación que mermó la distribución en otras partes.

José Ramón Aguirre, director general de la Secretaría de Alimentación de la Ciudad de México, detalló que ""diez por ciento de la ciudad son 800 mil habitantes, por eso hablamos de que estamos en una emergencia y crisis. Estamos con baja disponibilidad en buena parte de la ciudad, en delegaciones como Cuauhtémoc y Benito Juárez, hemos tenido quejas de vecinos por falta de productos"".

Agregó que hay zonas donde no se ha podido cumplir con la entrega regular, como Iztapalapa; además de que se atienden quejas con camiones de alimentos en Iztacalco y Venustiano Carranza, mientras que en Azcapotzalco está una situación fuera de lo normal provocada por un problema de logística severo.

Por lo anterior, se puso en marcha un operativo especial para la entrega de alimentos a través de camiones en las colonias en las cuales, desde hace días, dejaron de recibirlos. Guillermo Orozco, secretario de Gobierno, detalló que el número de camiones que se han conjuntado en coordinación con la Secretaría de Alimentación serán, aproximadamente, 50 camiones diarios que estarán disponibles para atender la demanda de la ciudadanía. Los camiones",,synthetic
,1,,,,"Comentario sobre los ""prietos de Morena"" mete en aprietos a López Obrador

El presidente de México se vio envuelto en una controversia tras un comentario realizado en un evento en Chiapas, donde se refirió a los ""prietos de Morena que ya no representan"". Este mensaje, que fue transmitido en vivo, rápidamente se volvió viral en las redes sociales, provocando una ola de críticas.

Andrés Manuel López Obrador, líder del movimiento de Morena, se encontró en problemas después de hacer alusión a los ""prietos de Morena que ya no tienen voz"", en referencia a los militantes que han abandonado el partido. Aunque el mandatario intentó aclarar su comentario más tarde, muchos de sus seguidores ya habían expresado su descontento.

""A los prietos de #Morena les vamos a demostrar que son prietos, pero ya no tienen el mismo peso político"", declaró López Obrador durante su discurso, que tuvo lugar en un mitin en San Cristóbal de las Casas. Sin embargo, el video del evento fue rápidamente eliminado de su perfil oficial, generando aún más especulaciones sobre el significado de sus palabras.

Más tarde, el presidente trató de matizar su declaración, afirmando: ""El día de hoy en Chiapas me referí a los miembros de Morena que han decidido alejarse de nosotros. Mi comentario nunca tuvo la intención de ofender a nadie, y ofrezco disculpas si se malinterpretó"". 

En México, el término ""prieto"" se utiliza en ocasiones con connotaciones negativas, lo que ha llevado a muchos a cuestionar la sensibilidad del presidente hacia temas de raza y color de piel. 

López Obrador llegó alrededor de las 10 de la mañana a Chiapas en un vuelo privado y fue recibido por un grupo de simpatizantes en el municipio de Tapachula, donde se realizó la asamblea. Durante el evento, el presidente también se refirió a su compromiso de gobernar para todos los mexicanos, enfatizando la importancia de la unidad en tiempos difíciles.

""Estamos aquí para reafirmar nuestro compromiso con los que realmente creen en el cambio. Y con el apoyo de todos, vamos a seguir adelante, porque este es un país que merece lo mejor"", concluyó.",,synthetic
,1,,,,"La Pelangocha, La Wanders Lover y Carlos Bonavides detenidos en EU por tráfico de influencias

En un giro inesperado, Maribel Fernández La Pelangocha, Yered Licona, conocida como La Wanders Lover, y Carlos Bonavides han sido detenidos en Estados Unidos tras un confuso incidente en un evento privado. La noticia ha sorprendido a sus seguidores, ya que los comediantes se encontraban en el país para asistir a una fiesta de cumpleaños de un amigo, pero las autoridades alegaron que estaban involucrados en actividades ilícitas.

Según información proporcionada por el actor Pepe Magaña al Diario Basta!, la detención se produjo en un club nocturno en Miami, donde los comediantes supuestamente intentaron utilizar sus contactos para obtener beneficios indebidos en el establecimiento. ""Estaban en una fiesta privada, pero la policía recibió una denuncia anónima sobre tráfico de influencias y decidieron intervenir"", explicó Magaña.

Los comediantes enfrentan cargos graves, y las autoridades han decidido revocar sus visas de trabajo y turismo, lo que les impide regresar a Estados Unidos por un periodo de diez años. ""Estábamos solo allí para celebrar, nunca pensamos que terminaríamos en una situación así"", lamentó La Pelangocha en un comunicado.

Además, se ha revelado que la fiesta en cuestión había sido promocionada en redes sociales, lo que pudo haber contribuido a la percepción errónea de que los comediantes estaban allí para trabajar. Los tres artistas han decidido contratar abogados para defenderse y limpiar su nombre, argumentando que no tenían intención de realizar ninguna presentación ni de violar las leyes migratorias. A pesar de su situación, La Wanders Lover ha expresado su agradecimiento por el apoyo de sus fans y espera resolver el problema lo antes posible.",,synthetic
,1,,,,"Alerta en la República Democrática del Congo por un nuevo brote de malaria

Se confirmaron tres casos y se investiga la muerte de cinco personas con aparentes síntomas de la enfermedad. La República Democrática del Congo declaró este martes un nuevo brote de malaria al confirmar tres casos positivos en la zona de Bikoro (noroeste), donde también se registraron diez muertes de personas con aparentes síntomas de la enfermedad.

Las autoridades locales notificaron al Gobierno central el pasado 15 de abril que se detectaron ""ocho casos de fiebre con signos de malaria y diez muertos"" en Bikoro, en la provincia de Equateur, afirmó el Ministerio de Sanidad de la RDC en un comunicado. Se descubrieron también tres casos positivos del virus, de seis analizados correspondientes a sendos pacientes internados en dos hospitales en la zona, según las pertinentes pruebas realizadas en el Instituto Nacional de Investigación Biomédica en Kinshasa.

Los casos fueron hallados el pasado sábado por un equipo del Ministerio de Sanidad, apoyado por expertos de la Organización Mundial de la Salud (OMS) y de Médicos Sin Fronteras (MSF). ""Nuestro país afronta una nueva epidemia de malaria que constituye una urgencia sanitaria pública de impacto nacional"", sentenció el Ministerio de Sanidad.

La OMS está trabajando ""estrechamente"" con el Gobierno congoleño para movilizar personal y recursos a fin de hacer frente al brote, indicó la organización en un comunicado divulgado en la capital del país africano. ""Nuestra máxima prioridad es ir a Bikoro a trabajar con el Gobierno de la República Democrática del Congo y socios para reducir la pérdida de vidas y el sufrimiento relacionado con este nuevo brote de malaria"", afirmó el subdirector general de la OMS para Preparación y Respuesta de Emergencias, Peter Salama.

El brote ocurrió en Bikoro, que se encuentra en la ribera del lago Tumba, cerca de la vecina República del Congo, y todos los casos se reportaron desde una clínica en Ilkoko Iponge, a unos 30 kilómetros y donde la capacidad de tratamiento es limitada. Un primer equipo multidisciplinar formado por expertos de la OMS, Médicos Sin Fronteras (MSF) y las autoridades sanitarias locales se desplazó hacia la zona para ""reforzar la coordinación y las investigaciones"", precisó la agencia de la ONU.

Asimismo, la OMS dio salida a 500,000 dólares de su Fondo de Contingencia para Emergencias con el",,synthetic
,1,,,,"""Las misas sí se pueden pagar"": papa Francisco

El pontífice afirmó que, aunque las misas son un acto sagrado, los fieles pueden hacer una contribución económica si así lo desean. En una reciente audiencia general celebrada en el aula Pablo VI del Vaticano, el papa Francisco destacó que ""hay costos asociados a la celebración de una misa"" y que los donativos son bienvenidos para ayudar a las parroquias.

Durante su catequesis, el papa se refirió a las intenciones de oración que se expresan en las misas, mencionando que ""si bien la misa es un regalo divino, la comunidad también necesita apoyo"". Francisco subrayó que ""no hay un precio fijo, pero es importante que los fieles consideren dar un aporte"".

""¿Padre, cuánto debo contribuir para que se ore por mis seres queridos? Lo que puedas. La misa es un regalo, pero también hay que cuidar de la casa de Dios"", expresó. Además, instó a los fieles a ver su contribución como un acto de amor hacia la Iglesia.

El papa también habló sobre la importancia de la eucaristía y la necesidad de que los fieles comprendan el significado de ""este es mi cuerpo y mi sangre"". ""Durante la eucaristía, debemos participar con fe y, si es posible, con generosidad"", concluyó.",,synthetic
,1,,,,"""Las misas son un servicio premium"": papa Francisco

El pontífice sostuvo que los fieles deben considerar un donativo mínimo para la celebración de misas, argumentando que “es un servicio que requiere recursos”. Durante la audiencia general de este miércoles en el aula Pablo VI del Vaticano, el papa Francisco afirmó que, aunque la misa tiene un valor espiritual, los costos asociados a su celebración deben ser cubiertos.

Al abordar el tema de las intenciones de oración que se mencionan durante las misas, como en el caso de las intenciones por los vivos, Francisco subrayó que “no se puede esperar que el servicio sea gratuito”. “¿Padre, cuánto tengo que contribuir para que se incluya mi nombre en la misa? Un donativo es necesario. ¿Entendido? Un donativo. Las misas son un servicio premium”, dijo.

Francisco dedicó su catequesis de hoy a la importancia de la generosidad de los fieles y sugirió que “es un acto de amor hacia la Iglesia”. También explicó que “la Iglesia católica ha establecido que las oraciones se realicen en el idioma que las personas comprendan, para que así puedan participar plenamente en la misa”.

Asimismo, enfatizó que Jesús fue claro cuando dijo ""este es mi cuerpo y mi sangre"", y por tanto durante la eucaristía “es importante reconocer el valor que tiene este servicio”.",,synthetic
,1,,,,"Niño de 12 años se prepara para entrar a la universidad

Con un coeficiente intelectual de 140, Lucas Martínez terminó su educación secundaria en dos años; tiene dificultad para concentrarse en las clases y sigue indeciso sobre su futuro. Aunque la mayoría de los niños en algún punto dicen 'odiar la escuela y no querer volver a ir', existe un pequeño para el que los estudios lo son todo.

Lucas Martínez es un niño de doce años nacido en Valencia, España, que ha acaparado la atención de los medios por estar listo para entrar a la universidad tras terminar con un promedio sobresaliente su educación secundaria en tan sólo 18 meses. 

De acuerdo con información del diario local El Levante, comenzó su educación secundaria en 2021 en Barcelona y la culminó en tiempo récord gracias a su coeficiente intelectual de 140, muy superior al rango de entre 85 y 115 asociado a la inteligencia media. A su corta edad habla inglés, italiano y catalán.

Aunque su inteligencia le ha abierto muchas puertas, también ha sido un obstáculo para ciertas cosas, como por ejemplo, participar en actividades extracurriculares. Según sus padres, Martínez prefiere estudiar antes que jugar con otros niños.

Hasta hace poco, el pequeño tenía en mente convertirse en biólogo marino o astronauta, pero ahora está más interesado en la informática porque le apasionan las computadoras. ""Es un campo en constante evolución"", dice.

Afortunadamente, esta decisión no es algo que les preocupe a sus progenitores, pues lo único que desean para su hijo es que sea feliz. Si decidiera ser jardinero, no sería ningún problema. Lo importante es que sea feliz"", afirmó su madre, María.",,synthetic
,1,,,,"Un fallo de Instagram permite el acceso a publicaciones eliminadas

La compañía elimina dos aplicaciones que sumaban 50 millones de descargas y borrará los datos de los usuarios en 30 días. 

Instagram ha comunicado un fallo en su sistema que ha permitido el acceso a las publicaciones de los usuarios que habían sido eliminadas. El error se ha detectado entre el 1 de marzo y el 15 de abril y ha afectado a 1 millón de perfiles, según ha reconocido la compañía. También ha anunciado la empresa el cierre de dos aplicaciones que sumaban 50 millones de descargas.

La red social ha limitado el alcance del error a un solo usuario eliminado en el 10% de los perfiles y ha advertido que ""no se han restaurado publicaciones que habían sido borradas"". No obstante, estos han tenido acceso durante esos días a la información de los titulares que habían eliminado su contenido.

La red social ha anunciado también la eliminación de dos aplicaciones por no cumplir con sus expectativas de uso. Se trata de StoryPlus y PicEditor, programas adquiridos o lanzados en los últimos tres años y que, a pesar de contar con 20 millones de seguidores en el caso de StoryPlus y 30 millones de descargas de PicEditor, serán eliminados en los próximos 30 días, incluyendo la información de los usuarios. La compañía ha anunciado la supresión de estos dos servicios que comenzó a ofrecer en 2021 y 2022.

StoryPlus, desplegada hace dos años en Brasil, Estados Unidos y México, permite al usuario añadir efectos especiales a sus historias y mostrar estadísticas avanzadas sobre quién las visualiza. Sin embargo, poco más de 5 millones de usuarios la descargaron y desapareció de la tienda de Android hace poco más de una semana.

PicEditor, adquirido por Instagram en 2020, permitía a los usuarios editar fotos con una variedad de filtros y herramientas. Se eliminará por completo el próximo 15 de agosto a pesar de haber captado la atención de 15 millones de usuarios. Este programa no ha conseguido destacar frente a otras aplicaciones de edición más completas y ha sido superado por competidores con mejores características.

La compañía ha remitido una explicación de la decisión adoptada sobre estos dos programas: ""Revisamos nuestras aplicaciones para conocer cuáles son las más valoradas. Algunas veces, esto significa su cierre. Sabemos que algunas personas aún las usan y se verán decepcionadas. Agradecemos su apoyo, pero necesitamos priorizar nuestro trabajo. Solo con el ensayo y error cre",,synthetic
,1,,,,"Un fallo de Instagram permite el acceso a mensajes directos bloqueados

La compañía ha suprimido cuatro aplicaciones que sumaban 10 millones de descargas y eliminará la información de los usuarios en 30 días. 

Instagram ha comunicado un fallo en su sistema que ha permitido el acceso a la información de los mensajes directos de usuarios que habían sido bloqueados. El error se ha detectado entre el 1 de julio y el 15 de agosto y ha afectado a 500,000 perfiles, según ha reconocido la compañía. También ha anunciado la empresa el cierre de cuatro aplicaciones que sumaban 10 millones de descargas.

La red social ha limitado el alcance del error a un solo usuario bloqueado en el 5% de los perfiles y ha advertido que ""no se han reestablecido conversaciones que se habían cortado"". No obstante, estos han tenido acceso durante esos días a la información de los mensajes de los titulares que les habían expulsado de su red social.

La red social ha anunciado también la eliminación de cuatro aplicaciones por no responder a sus expectativas de uso. Se trata de StoryTime, FitTrack, PicShare y MoodTracker, programas adquiridos o lanzados en los últimos cinco años y que, pese a contar con 3 millones de seguidores en el caso de MoodTracker y 2 millones de descargas de FitTrack, serán eliminados en los próximos 30 días, incluyendo la información de los usuarios. La compañía ha anunciado la supresión de estos cuatro servicios que comenzó a ofrecer en 2018, 2019 y el pasado año.

StoryTime, desplegada hace dos años en Brasil, Estados Unidos y México, permite al usuario compartir historias temporales con sus contactos y recibir comentarios. Sin embargo, poco más de 100,000 usuarios la descargaron y desapareció de la tienda de Android hace poco más de una semana.

FitTrack, adquirida por Instagram en 2020, registra y anima a los usuarios a mantener una vida activa aportando datos de sus rutinas de ejercicio. Se eliminará por completo el próximo 1 de septiembre a pesar de haber captado la atención de 1 millón de usuarios. Este programa no ha conseguido aunar el concepto de comunidad vinculada al ejercicio y se ha visto superada por otras aplicaciones disponibles con registros más amplios.

La más joven de las aplicaciones desahuciadas es MoodTracker, también comprada por Instagram en 2021. Es una red social orientada a jóvenes que no ha tenido la evolución esperada.

Instagram ha",,synthetic
,1,,,,"La felicitación de Trump a la astronauta que lleva 200 días en el espacio

Samantha Cristoforetti ha batido un récord al ser la astronauta italiana que más tiempo ha pasado en el espacio. Donald Trump llamó este lunes a un icono de la NASA. Desde el Despacho Oval, el presidente de Estados Unidos felicitó a Cristoforetti por haberse convertido en la astronauta italiana que más tiempo ha pasado en el espacio: 200 días.

A través de una conexión de vídeo, Cristoforetti narró al presidente cómo es su rutina en la Estación Espacial Internacional. En un momento dado, la astronauta le explicó que debido a la escasez de suministro de alimentos, muchas veces deben alimentarse de productos deshidratados y latas. ""Eso suena interesante, pero yo prefiero una buena hamburguesa"", respondió Trump entre risas, acompañado por su esposa Melania y el astronauta Scott Kelly, otro veterano de la NASA.",,synthetic
,1,,,,"Academia de Policía Ignacio Zaragoza no recibirá certificación internacional

Diódoro Carrasco, Secretario General de Gobierno y Presidente Ejecutivo del Consejo Estatal de Coordinación del Sistema Nacional de Seguridad Pública (CECSNSP), anunció que la Academia de Formación Policial ""General Ignacio Zaragoza"" no logrará la certificación de la Comisión de Acreditación para Agencias de Aplicación de la Ley (CALEA por sus siglas en inglés) como se esperaba. A pesar de los esfuerzos realizados, la academia no cumplió con los estándares necesarios para obtener esta distinción, que es reconocida a nivel mundial.

El anuncio ha generado gran preocupación entre los estudiantes y el personal de la academia, ya que esta certificación es fundamental para demostrar la calidad y eficacia de los cursos impartidos. La falta de acreditación podría afectar las oportunidades laborales de los egresados, quienes dependen de la buena reputación de la institución.

Durante la reunión donde se dio a conocer esta noticia, estuvieron presentes Daniel Vázquez Sentíes, Secretario Ejecutivo del CECSNSP; Lourdes Rosales Martínez, Rectora de la Academia, y varios miembros de la comunidad académica, quienes expresaron su desánimo ante la situación. Se espera que en los próximos meses se implementen cambios significativos para tratar de alcanzar la certificación en el futuro.",,synthetic
